#xind    lon    lat 
3064 -58.4778 2.76247 
3065 -59.892 0.463407 
3066 -61.301 -1.7861 
3067 -62.7134 -4.03452 
3068 -64.2489 -6.58819 
3069 -65.8003 -9.13712 
3070 -67.2917 -11.3478 
3071 -68.8063 -13.5509 
3072 -70.3857 -15.7704 
3073    -72 -17.9782 
3074 -73.6542 -20.1219 
3075 -75.3543 -22.2497 
3076    -36 29.2082 
3077 -38.8304 27.3538 
3078 -40.499 25.1718 
3079 -42.1214 22.9674 
3080 -43.6887 20.7573 
3081 -45.253 18.4981 
3082 -46.7444 16.2678 
3083 -48.214 14.0223 
3084 -49.6527 11.7788 
3085 -51.3304 9.29754 
3086 -52.7343 7.04588 
3087 -54.1354 4.78361 
3088 -55.5261 2.53083 
3089 -56.946 0.23201 
3090 -58.3408 -2.01653 
3091 -59.75 -4.27044 
3092 -61.1665 -6.50926 
3093 -62.7016 -9.07123 
3094 -64.1597 -11.2939 
3095 -65.6496 -13.516 
3096 -67.1676 -15.7166 
3097 -68.7458 -17.9511 
3098 -70.3458 -20.1219 
3099    -72 -22.2842 
3100 -73.7058 -24.4166 
3101    -36 26.5651 
3102 -37.7058 24.4166 
3103 -39.3543 22.2497 
3104 -40.9523 20.0667 
3105 -42.5063 17.8698 
3106 -44.0223 15.6608 
3107 -45.5057 13.4416 
3108 -46.9619 11.2139 
3109 -48.3957 8.97926 
3110 -49.8119 6.73914 
3111 -51.2151 4.49498 
3112 -52.6097 2.24815 
3113    -54      0 
3114 -55.3903 -2.24815 
3115 -56.7849 -4.49498 
3116 -58.1881 -6.73914 
3117 -59.6043 -8.97926 
3118 -61.0381 -11.2139 
3119 -62.4943 -13.4416 
3120 -63.9777 -15.6608 
3121 -65.4937 -17.8698 
3122 -67.0477 -20.0667 
3123 -68.6457 -22.2497 
3124 -70.2942 -24.4166 
3125    -72 -26.5651 
3126      0    -90 
3127      0 -87.3569 
3128      0 -84.7138 
3129      0 -82.0706 
3130      0 -79.4275 
3131      0 -76.7844 
3132      0 -74.1413 
3133      0 -71.4981 
3134      0 -68.855 
3135      0 -66.2119 
3136      0 -63.5688 
3137      0 -60.9256 
3138      0 -58.2825 
3139      0 -55.6394 
3140      0 -52.9963 
3141      0 -50.3532 
3142      0 -47.71 
3143      0 -45.0669 
3144      0 -42.4238 
3145      0 -39.7807 
3146      0 -37.1375 
3147      0 -34.4944 
3148      0 -31.8513 
3149      0 -29.2082 
3150      0 -26.5651 
3151     72 -87.3569 
3152     36 -85.7191 
3153   22.4 -83.3805 
3154 16.0892 -80.8761 
3155 12.5204 -78.2563 
3156 10.2652 -75.6595 
3157 8.71002 -73.0366 
3158 7.57639 -70.4148 
3159 6.86394 -67.4464 
3160 6.18402 -64.8148 
3161 5.63547 -62.169 
3162 5.18765 -59.5321 
3163 4.8078 -56.8378 
3164 4.49489 -54.1979 
3165 4.22721 -51.5457 
3166 3.99877 -48.9039 
3167 3.64349 -45.9342 
3168   3.48 -43.2911 
3169 3.33451 -40.6373 
3170 3.20959 -37.9933 
3171 3.0865 -35.298 
3172 2.99071 -32.6535 
3173 2.90399 -29.9987 
3174 2.83036 -27.3538 
3175 1.70583 -24.4166 
3176     72 -84.7138 
3177   49.6 -83.3805 
3178     36 -81.4131 
3179 27.7562 -79.1013 
3180 22.4375 -76.6466 
3181 18.863 -74.1496 
3182 16.2471 -71.6098 
3183 14.3529 -68.7034 
3184 12.8963 -65.7807 
3185 11.7198 -63.1752 
3186 10.7378 -60.5615 
3187 9.9324 -57.8943 
3188 9.23839 -55.2226 
3189 8.67789 -52.589 
3190  8.181 -49.953 
3191 7.58648 -47.0029 
3192 7.05426 -44.05 
3193 6.76112 -41.4053 
3194 6.49093 -38.7599 
3195 6.25418 -36.072 
3196 6.03309 -33.3836 
3197 5.86187 -30.7342 
3198 5.69982 -28.0847 
3199 4.49897 -25.1718 
3200 3.3543 -22.2497 
3201     72 -82.0706 
3202 55.9108 -80.8761 
3203 44.2438 -79.1013 
3204     36 -77.0061 
3205 30.0892 -74.7365 
3206 25.8497 -72.3656 
3207 22.6336 -69.5887 
3208  20.14 -66.7566 
3209 18.1545 -63.9072 
3210 16.608 -61.3469 
3211 15.3559 -58.7301 
3212 14.265 -56.0929 
3213 13.3083 -53.4597 
3214 12.5352 -50.8454 
3215   11.7 -47.9284 
3216 10.9406 -44.9952 
3217 10.2496 -42.0706 
3218 9.8391 -39.4329 
3219 9.49518 -36.7599 
3220 9.16429 -34.0762 
3221 8.85057 -31.4026 
3222 8.60695 -28.7551 
3223 7.33874 -25.8695 
3224 6.12143 -22.9674 
3225 4.95233 -20.0667 
3226     72 -79.4275 
3227 59.4796 -78.2563 
3228 49.5625 -76.6466 
3229 41.9108 -74.7365 
3230     36 -72.6249 
3231 31.421 -70.0462 
3232 27.8678 -67.3763 
3233 25.0369 -64.644 
3234 22.7277 -61.8675 
3235 20.9895 -59.3189 
3236 19.4947 -56.7504 
3237 18.1919 -54.1663 
3238 17.0427 -51.5698 
3239 15.9352 -48.6919 
3240 14.9477 -45.8045 
3241 14.0577 -42.9094 
3242 13.2478 -40.008 
3243 12.7799 -37.349 
3244 12.3441 -34.6882 
3245 11.9354 -32.026 
3246 11.5499 -29.3625 
3247 10.2006 -26.5056 
3248 8.91708 -23.6365 
3249 7.6887 -20.7573 
3250 6.50634 -17.8698 
3251     72 -76.7844 
3252 61.7348 -75.6595 
3253 53.137 -74.1496 
3254 46.1503 -72.3656 
3255 40.579 -70.0462 
3256     36 -67.5812 
3257 32.3042 -64.9968 
3258 29.2933 -62.3462 
3259 26.7129 -59.6953 
3260 24.7999 -57.198 
3261 23.1334 -54.663 
3262 21.678 -52.1164 
3263 20.3814 -49.3034 
3264 19.1398 -46.4552 
3265 18.0261 -43.5809 
3266 17.0282 -40.7073 
3267 16.0671 -37.8728 
3268 15.5153 -35.2231 
3269 15.0008 -32.5604 
3270 14.5262 -29.9046 
3271 13.1529 -27.0801 
3272 11.7914 -24.2356 
3273 10.4922 -21.3686 
3274 9.25297 -18.4981 
3275 8.02228 -15.6608 
3276     72 -74.1413 
3277  63.29 -73.0366 
3278 55.7529 -71.6098 
3279 49.3664 -69.5887 
3280 44.1322 -67.3763 
3281 39.6958 -64.9968 
3282     36 -62.5076 
3283 32.8777 -59.994 
3284 30.2015 -57.4173 
3285 28.1884 -54.962 
3286 26.4085 -52.4773 
3287 24.8296 -49.7229 
3288 23.4209 -46.9493 
3289 22.0903 -44.122 
3290 20.8815 -41.2807 
3291 19.7614 -38.4824 
3292 18.7252 -35.6742 
3293 18.1112 -33.0281 
3294 17.533 -30.3792 
3295 16.076 -27.587 
3296 14.6917 -24.7803 
3297 13.3287 -21.9388 
3298 12.0192 -19.0865 
3299 10.7444 -16.2678 
3300 9.50571 -13.4416 
3301     72 -71.4981 
3302 64.4236 -70.4148 
3303 57.6471 -68.7034 
3304  51.86 -66.7566 
3305 46.9631 -64.644 
3306 42.7067 -62.3462 
3307 39.1223 -59.994 
3308     36 -57.5505 
3309 33.2744 -55.0543 
3310 31.1963 -52.6469 
3311 29.3589 -49.9643 
3312 27.6993 -47.2469 
3313 26.2006 -44.5217 
3314 24.7953 -41.7236 
3315 23.5293 -38.9696 
3316 22.3449 -36.1935 
3317 21.2391 -33.4203 
3318 20.567 -30.7843 
3319 19.0375 -28.0267 
3320 17.574 -25.2476 
3321 16.1742 -22.4653 
3322 14.8044 -19.6334 
3323 13.4948 -16.8347 
3324 12.214 -14.0223 
3325 10.9619 -11.2139 
3326     72 -68.855 
3327 65.1361 -67.4464 
3328 59.1037 -65.7807 
3329 53.8455 -63.9072 
3330 49.2723 -61.8675 
3331 45.2871 -59.6953 
3332 41.7985 -57.4173 
3333 38.7256 -55.0543 
3334     36 -52.6226 
3335 33.8977 -50.0203 
3336 32.0128 -47.3839 
3337 30.3085 -44.7195 
3338 28.755 -42.032 
3339 27.328 -39.3253 
3340 26.0077 -36.6025 
3341 24.7778 -33.8661 
3342 23.6244 -31.1183 
3343 22.0103 -28.3974 
3344 20.4773 -25.6585 
3345 19.0134 -22.9043 
3346 17.6079 -20.1372 
3347 16.2515 -17.3594 
3348 14.9357 -14.5726 
3349 13.6527 -11.7788 
3350 12.3957 -8.97926 
3351     72 -66.2119 
3352 65.816 -64.8148 
3353 60.2802 -63.1752 
3354 55.392 -61.3469 
3355 51.0105 -59.3189 
3356 47.2001 -57.198 
3357 43.8116 -54.962 
3358 40.8037 -52.6469 
3359 38.1023 -50.0203 
3360     36 -47.453 
3361 34.0951 -44.8395 
3362 32.371 -42.2033 
3363 30.7601 -39.4968 
3364 29.3084 -36.8118 
3365 27.9564 -34.0992 
3366 26.701 -31.3795 
3367 25.3901 -28.6377 
3368 23.7689 -25.9342 
3369 22.2221 -23.1996 
3370 20.7498 -20.458 
3371 19.3092 -17.6481 
3372 17.9458 -14.8784 
3373 16.6185 -12.0872 
3374 15.3304 -9.29754 
3375 13.8119 -6.73914 
3376     72 -63.5688 
3377 66.3645 -62.169 
3378 61.2622 -60.5615 
3379 56.6441 -58.7301 
3380 52.5053 -56.7504 
3381 48.8666 -54.663 
3382 45.5915 -52.4773 
3383 42.6411 -49.9643 
3384 39.9872 -47.3839 
3385 37.9049 -44.8395 
3386     36 -42.2605 
3387 34.2465 -39.6072 
3388 32.6231 -36.9295 
3389 31.1626 -34.2564 
3390 29.7924 -31.567 
3391 28.3976 -28.8579 
3392 27.0739 -26.1352 
3393 25.4563 -23.4367 
3394 23.9036 -20.7222 
3395 22.4106 -17.939 
3396 20.964 -15.1448 
3397 19.6028 -12.3716 
3398 18.2703 -9.59181 
3399 16.7343 -7.04588 
3400 15.2151 -4.49498 
3401     72 -60.9256 
3402 66.8124 -59.5321 
3403 62.0676 -57.8943 
3404 57.735 -56.0929 
3405 53.8081 -54.1663 
3406 50.322 -52.1164 
3407 47.1704 -49.7229 
3408 44.3007 -47.2469 
3409 41.6915 -44.7195 
3410 39.629 -42.2033 
3411 37.7535 -39.6072 
3412     36 -36.9774 
3413 34.364 -34.3351 
3414 32.8937 -31.6798 
3415 31.4289 -29.0059 
3416 30.0262 -26.3109 
3417 28.6867 -23.6141 
3418 27.0673 -20.9287 
3419 25.5354 -18.1737 
3420 24.0385 -15.3995 
3421  22.58 -12.6297 
3422 21.2151 -9.86126 
3423 19.6713 -7.32798 
3424 18.1354 -4.78361 
3425 16.6097 -2.24815 
3426     72 -58.2825 
3427 67.1922 -56.8378 
3428 62.7616 -55.2226 
3429 58.6917 -53.4597 
3430 54.9573 -51.5698 
3431 51.6186 -49.3034 
3432 48.5791 -46.9493 
3433 45.7994 -44.5217 
3434 43.245 -42.032 
3435 41.2399 -39.4968 
3436 39.3769 -36.9295 
3437 37.636 -34.3351 
3438     36 -31.7175 
3439 34.4543 -29.0801 
3440 32.986 -26.426 
3441 31.584 -23.7575 
3442 30.2384 -21.0769 
3443 28.6545 -18.3507 
3444  27.12 -15.6118 
3445 25.626 -12.8626 
3446 24.1644 -10.1051 
3447 22.6022 -7.58525 
3448 21.0581 -5.05985 
3449 19.5261 -2.53083 
3450     18      0 
3451     72 -55.6394 
3452 67.5051 -54.1979 
3453 63.3221 -52.589 
3454 59.4648 -50.8454 
3455 56.0648 -48.6919 
3456 52.8602 -46.4552 
3457 49.9097 -44.122 
3458 47.2047 -41.7236 
3459 44.672 -39.3253 
3460 42.6916 -36.8118 
3461 40.8374 -34.2564 
3462 39.1063 -31.6798 
3463 37.5457 -29.0801 
3464     36 -26.4576 
3465 34.5235 -23.8075 
3466 33.1183 -21.15 
3467 31.7379 -18.526 
3468 30.154 -15.8089 
3469 28.613 -13.0669 
3470 27.118 -10.3228 
3471 25.5882 -7.81499 
3472 24.0262 -5.29706 
3473 22.4778 -2.76247 
3474 20.946 -0.23201 
3475 19.3903 2.24815 
3476     72 -52.9963 
3477 67.7728 -51.5457 
3478 63.819 -49.953 
3479   60.3 -47.9284 
3480 57.0523 -45.8045 
3481 53.9739 -43.5809 
3482 51.1185 -41.2807 
3483 48.4707 -38.9696 
3484 45.9923 -36.6025 
3485 44.0436 -34.0992 
3486 42.2076 -31.567 
3487 40.5711 -29.0059 
3488 39.014 -26.426 
3489 37.4765 -23.8075 
3490     36 -21.1744 
3491 34.5751 -18.5743 
3492 33.1932 -15.9637 
3493 31.6169 -13.2433 
3494 30.0755 -10.5135 
3495 28.5265 -8.01968 
3496 26.9964 -5.52013 
3497 25.4406 -2.99286 
3498 23.892 -0.463407 
3499 22.3408 2.01653 
3500 20.7849 4.49498 
3501     72 -50.3532 
3502 68.0012 -48.9039 
3503 64.4135 -47.0029 
3504 61.0594 -44.9952 
3505 57.9423 -42.9094 
3506 54.9718 -40.7073 
3507 52.2386 -38.4824 
3508 49.6551 -36.1935 
3509 47.2222 -33.8661 
3510 45.299 -31.3795 
3511 43.6024 -28.8579 
3512 41.9738 -26.3109 
3513 40.416 -23.7575 
3514 38.8817 -21.15 
3515 37.4249 -18.5743 
3516     36 -15.9819 
3517 34.6116 -13.3919 
3518 33.0363 -10.6769 
3519 31.4782 -8.197 
3520 29.9297 -5.70534 
3521 28.3938 -3.22197 
3522 26.8383 -0.693579 
3523 25.301 1.7861 
3524  23.75 4.27044 
3525 22.1881 6.73914 
3526     72 -47.71 
3527 68.3565 -45.9342 
3528 64.9457 -44.05 
3529 61.7504 -42.0706 
3530 58.7522 -40.008 
3531 55.9329 -37.8728 
3532 53.2748 -35.6742 
3533 50.7609 -33.4203 
3534 48.3756 -31.1183 
3535 46.6099 -28.6377 
3536 44.9261 -26.1352 
3537 43.3133 -23.6141 
3538 41.7616 -21.0769 
3539 40.2621 -18.526 
3540 38.8068 -15.9637 
3541 37.3884 -13.3919 
3542     36 -10.8123 
3543 34.4225 -8.34709 
3544 32.8647 -5.8757 
3545 31.3208 -3.40003 
3546 29.7848 -0.921917 
3547 28.2509 1.55686 
3548 26.7134 4.03452 
3549 25.1665 6.50926 
3550 23.6043 8.97926 
3551     72 -45.0669 
3552  68.52 -43.2911 
3553 65.2389 -41.4053 
3554 62.1609 -39.4329 
3555 59.2201 -37.349 
3556 56.4847 -35.2231 
3557 53.8888 -33.0281 
3558 51.433 -30.7843 
3559 49.9897 -28.3974 
3560 48.2311 -25.9342 
3561 46.5437 -23.4367 
3562 44.9327 -20.9287 
3563 43.3455 -18.3507 
3564 41.846 -15.8089 
3565 40.3831 -13.2433 
3566 38.9637 -10.6769 
3567 37.5775 -8.34709 
3568     36 -5.88444 
3569 34.4364 -3.4028 
3570 32.8924 -0.926003 
3571 31.3267 1.60967 
3572 29.7928 4.09319 
3573 28.2489 6.58819 
3574 26.7016 9.07123 
3575 25.0381 11.2139 
3576     72 -42.4238 
3577 68.6655 -40.6373 
3578 65.5091 -38.7599 
3579 62.5048 -36.7599 
3580 59.6559 -34.6882 
3581 56.9992 -32.5604 
3582 54.467 -30.3792 
3583 52.9625 -28.0267 
3584 51.5227 -25.6585 
3585 49.7779 -23.1996 
3586 48.0964 -20.7222 
3587 46.4646 -18.1737 
3588  44.88 -15.6118 
3589 43.387 -13.0669 
3590 41.9245 -10.5135 
3591 40.5218 -8.197 
3592 39.1353 -5.8757 
3593 37.5636 -3.4028 
3594     36 -0.927367 
3595 34.4382 1.60696 
3596 32.8725 4.14009 
3597 31.3442 6.64097 
3598 29.8003 9.13712 
3599 28.1597 11.2939 
3600 26.4943 13.4416 
3601     72 -39.7807 
3602 68.7904 -37.9933 
3603 65.7458 -36.072 
3604 62.8357 -34.0762 
3605 60.0646 -32.026 
3606 57.4738 -29.9046 
3607 55.924 -27.587 
3608 54.426 -25.2476 
3609 52.9866 -22.9043 
3610 51.2502 -20.458 
3611 49.5894 -17.939 
3612 47.9615 -15.3995 
3613 46.374 -12.8626 
3614 44.882 -10.3228 
3615 43.4735 -8.01968 
3616 42.0703 -5.70534 
3617 40.6792 -3.40003 
3618 39.1076 -0.926003 
3619 37.5618 1.60696 
3620     36 4.14624 
3621 34.4282 6.66748 
3622 32.8999 9.17674 
3623 31.2917 11.3478 
3624 29.6496 13.516 
3625 27.9777 15.6608 
3626     72 -37.1375 
3627 68.9135 -35.298 
3628 65.9669 -33.3836 
3629 63.1494 -31.4026 
3630 60.4501 -29.3625 
3631 58.8471 -27.0801 
3632 57.3083 -24.7803 
3633 55.8258 -22.4653 
3634 54.3921 -20.1372 
3635 52.6908 -17.6481 
3636 51.036 -15.1448 
3637  49.42 -12.6297 
3638 47.8356 -10.1051 
3639 46.4118 -7.81499 
3640 45.0036 -5.52013 
3641 43.6062 -3.22197 
3642 42.2152 -0.921917 
3643 40.6733 1.60967 
3644 39.1275 4.14009 
3645 37.5718 6.66748 
3646     36 9.18996 
3647 34.4154 11.3747 
3648 32.8063 13.5509 
3649 31.1676 15.7166 
3650 29.4937 17.8698 
3651     72 -34.4944 
3652 69.0093 -32.6535 
3653 66.1381 -30.7342 
3654 63.3931 -28.7551 
3655 61.7994 -26.5056 
3656 60.2086 -24.2356 
3657 58.6713 -21.9388 
3658 57.1956 -19.6334 
3659 55.7485 -17.3594 
3660 54.0542 -14.8784 
3661 52.3972 -12.3716 
3662 50.7849 -9.86126 
3663 49.3978 -7.58525 
3664 47.9738 -5.29706 
3665 46.5594 -2.99286 
3666 45.1617 -0.693579 
3667 43.7491 1.55686 
3668 42.2072 4.09319 
3669 40.6558 6.64097 
3670 39.1001 9.17674 
3671 37.5846 11.3747 
3672     36 13.5712 
3673 34.3857 15.7704 
3674 32.7458 17.9511 
3675 31.0477 20.0667 
3676     72 -31.8513 
3677 69.096 -29.9987 
3678 66.3002 -28.0847 
3679 64.6613 -25.8695 
3680 63.0829 -23.6365 
3681 61.5078 -21.3686 
3682 59.9808 -19.0865 
3683 58.5052 -16.8347 
3684 57.0643 -14.5726 
3685 55.3815 -12.0872 
3686 53.7297 -9.59181 
3687 52.3287 -7.32798 
3688 50.9419 -5.05985 
3689 49.5222 -2.76247 
3690 48.108 -0.463407 
3691 46.699 1.7861 
3692 45.2866 4.03452 
3693 43.7511 6.58819 
3694 42.1997 9.13712 
3695 40.7083 11.3478 
3696 39.1937 13.5509 
3697 37.6143 15.7704 
3698     36 17.9782 
3699 34.3458 20.1219 
3700 32.6457 22.2497 
3701     72 -29.2082 
3702 69.1696 -27.3538 
3703 67.501 -25.1718 
3704 65.8786 -22.9674 
3705 64.3113 -20.7573 
3706 62.747 -18.4981 
3707 61.2556 -16.2678 
3708 59.786 -14.0223 
3709 58.3473 -11.7788 
3710 56.6696 -9.29754 
3711 55.2657 -7.04588 
3712 53.8646 -4.78361 
3713 52.4739 -2.53083 
3714 51.054 -0.23201 
3715 49.6592 2.01653 
3716  48.25 4.27044 
3717 46.8335 6.50926 
3718 45.2984 9.07123 
3719 43.8403 11.2939 
3720 42.3504 13.516 
3721 40.8324 15.7166 
3722 39.2542 17.9511 
3723 37.6542 20.1219 
3724     36 22.2842 
3725 34.2942 24.4166 
3726     72 -26.5651 
3727 70.2942 -24.4166 
3728 68.6457 -22.2497 
3729 67.0477 -20.0667 
3730 65.4937 -17.8698 
3731 63.9777 -15.6608 
3732 62.4943 -13.4416 
3733 61.0381 -11.2139 
3734 59.6043 -8.97926 
3735 58.1881 -6.73914 
3736 56.7849 -4.49498 
3737 55.3903 -2.24815 
3738     54      0 
3739 52.6097 2.24815 
3740 51.2151 4.49498 
3741 49.8119 6.73914 
3742 48.3957 8.97926 
3743 46.9619 11.2139 
3744 45.5057 13.4416 
3745 44.0223 15.6608 
3746 42.5063 17.8698 
3747 40.9523 20.0667 
3748 39.3543 22.2497 
3749 37.7058 24.4166 
3750     36 26.5651 
3751      0    -90 
3752     72 -87.3569 
3753     72 -84.7138 
3754     72 -82.0706 
3755     72 -79.4275 
3756     72 -76.7844 
3757     72 -74.1413 
3758     72 -71.4981 
3759     72 -68.855 
3760     72 -66.2119 
3761     72 -63.5688 
3762     72 -60.9256 
3763     72 -58.2825 
3764     72 -55.6394 
3765     72 -52.9963 
3766     72 -50.3532 
3767     72 -47.71 
3768     72 -45.0669 
3769     72 -42.4238 
3770     72 -39.7807 
3771     72 -37.1375 
3772     72 -34.4944 
3773     72 -31.8513 
3774     72 -29.2082 
3775     72 -26.5651 
3776    144 -87.3569 
3777    108 -85.7191 
3778   94.4 -83.3805 
3779 88.0892 -80.8761 
3780 84.5204 -78.2563 
3781 82.2652 -75.6595 
3782  80.71 -73.0366 
3783 79.5764 -70.4148 
3784 78.8639 -67.4464 
3785 78.184 -64.8148 
3786 77.6355 -62.169 
3787 77.1876 -59.5321 
3788 76.8078 -56.8378 
3789 76.4949 -54.1979 
3790 76.2272 -51.5457 
3791 75.9988 -48.9039 
3792 75.6435 -45.9342 
3793  75.48 -43.2911 
3794 75.3345 -40.6373 
3795 75.2096 -37.9933 
3796 75.0865 -35.298 
3797 74.9907 -32.6535 
3798 74.904 -29.9987 
3799 74.8304 -27.3538 
3800 73.7058 -24.4166 
3801    144 -84.7138 
3802  121.6 -83.3805 
3803    108 -81.4131 
3804 99.7562 -79.1013 
3805 94.4375 -76.6466 
3806 90.863 -74.1496 
3807 88.2471 -71.6098 
3808 86.3529 -68.7034 
3809 84.8963 -65.7807 
3810 83.7198 -63.1752 
3811 82.7378 -60.5615 
3812 81.9324 -57.8943 
3813 81.2384 -55.2226 
3814 80.6779 -52.589 
3815 80.181 -49.953 
3816 79.5865 -47.0029 
3817 79.0543 -44.05 
3818 78.7611 -41.4053 
3819 78.4909 -38.7599 
3820 78.2542 -36.072 
3821 78.0331 -33.3836 
3822 77.8619 -30.7342 
3823 77.6998 -28.0847 
3824 76.499 -25.1718 
3825 75.3543 -22.2497 
3826    144 -82.0706 
3827 127.911 -80.8761 
3828 116.244 -79.1013 
3829    108 -77.0061 
3830 102.089 -74.7365 
3831 97.8497 -72.3656 
3832 94.6336 -69.5887 
3833  92.14 -66.7566 
3834 90.1545 -63.9072 
3835 88.608 -61.3469 
3836 87.3559 -58.7301 
3837 86.265 -56.0929 
3838 85.3083 -53.4597 
3839 84.5352 -50.8454 
3840   83.7 -47.9284 
3841 82.9406 -44.9952 
3842 82.2496 -42.0706 
3843 81.8391 -39.4329 
3844 81.4952 -36.7599 
3845 81.1643 -34.0762 
3846 80.8506 -31.4026 
3847 80.6069 -28.7551 
3848 79.3387 -25.8695 
3849 78.1214 -22.9674 
3850 76.9523 -20.0667 
3851    144 -79.4275 
3852 131.48 -78.2563 
3853 121.563 -76.6466 
3854 113.911 -74.7365 
3855    108 -72.6249 
3856 103.421 -70.0462 
3857 99.8678 -67.3763 
3858 97.0369 -64.644 
3859 94.7277 -61.8675 
3860 92.9895 -59.3189 
3861 91.4947 -56.7504 
3862 90.1919 -54.1663 
3863 89.0427 -51.5698 
3864 87.9352 -48.6919 
3865 86.9477 -45.8045 
3866 86.0577 -42.9094 
3867 85.2478 -40.008 
3868 84.7799 -37.349 
3869 84.3441 -34.6882 
3870 83.9354 -32.026 
3871 83.5499 -29.3625 
3872 82.2006 -26.5056 
3873 80.9171 -23.6365 
3874 79.6887 -20.7573 
3875 78.5063 -17.8698 
3876    144 -76.7844 
3877 133.735 -75.6595 
3878 125.137 -74.1496 
3879 118.15 -72.3656 
3880 112.579 -70.0462 
3881    108 -67.5812 
3882 104.304 -64.9968 
3883 101.293 -62.3462 
3884 98.7129 -59.6953 
3885 96.7999 -57.198 
3886 95.1334 -54.663 
3887 93.678 -52.1164 
3888 92.3814 -49.3034 
3889 91.1398 -46.4552 
3890 90.0261 -43.5809 
3891 89.0282 -40.7073 
3892 88.0671 -37.8728 
3893 87.5153 -35.2231 
3894 87.0008 -32.5604 
3895 86.5262 -29.9046 
3896 85.1529 -27.0801 
3897 83.7914 -24.2356 
3898 82.4922 -21.3686 
3899 81.253 -18.4981 
3900 80.0223 -15.6608 
3901    144 -74.1413 
3902 135.29 -73.0366 
3903 127.753 -71.6098 
3904 121.366 -69.5887 
3905 116.132 -67.3763 
3906 111.696 -64.9968 
3907    108 -62.5076 
3908 104.878 -59.994 
3909 102.202 -57.4173 
3910 100.188 -54.962 
3911 98.4085 -52.4773 
3912 96.8296 -49.7229 
3913 95.4209 -46.9493 
3914 94.0903 -44.122 
3915 92.8815 -41.2807 
3916 91.7614 -38.4824 
3917 90.7252 -35.6742 
3918 90.1112 -33.0281 
3919 89.533 -30.3792 
3920 88.076 -27.587 
3921 86.6917 -24.7803 
3922 85.3287 -21.9388 
3923 84.0192 -19.0865 
3924 82.7444 -16.2678 
3925 81.5057 -13.4416 
3926    144 -71.4981 
3927 136.424 -70.4148 
3928 129.647 -68.7034 
3929 123.86 -66.7566 
3930 118.963 -64.644 
3931 114.707 -62.3462 
3932 111.122 -59.994 
3933    108 -57.5505 
3934 105.274 -55.0543 
3935 103.196 -52.6469 
3936 101.359 -49.9643 
3937 99.6993 -47.2469 
3938 98.2006 -44.5217 
3939 96.7953 -41.7236 
3940 95.5293 -38.9696 
3941 94.3449 -36.1935 
3942 93.2391 -33.4203 
3943 92.567 -30.7843 
3944 91.0375 -28.0267 
3945 89.574 -25.2476 
3946 88.1742 -22.4653 
3947 86.8044 -19.6334 
3948 85.4948 -16.8347 
3949 84.214 -14.0223 
3950 82.9619 -11.2139 
3951    144 -68.855 
3952 137.136 -67.4464 
3953 131.104 -65.7807 
3954 125.845 -63.9072 
3955 121.272 -61.8675 
3956 117.287 -59.6953 
3957 113.798 -57.4173 
3958 110.726 -55.0543 
3959    108 -52.6226 
3960 105.898 -50.0203 
3961 104.013 -47.3839 
3962 102.309 -44.7195 
3963 100.755 -42.032 
3964 99.328 -39.3253 
3965 98.0077 -36.6025 
3966 96.7778 -33.8661 
3967 95.6244 -31.1183 
3968 94.0103 -28.3974 
3969 92.4773 -25.6585 
3970 91.0134 -22.9043 
3971 89.6079 -20.1372 
3972 88.2515 -17.3594 
3973 86.9357 -14.5726 
3974 85.6527 -11.7788 
3975 84.3957 -8.97926 
3976    144 -66.2119 
3977 137.816 -64.8148 
3978 132.28 -63.1752 
3979 127.392 -61.3469 
3980 123.011 -59.3189 
3981  119.2 -57.198 
3982 115.812 -54.962 
3983 112.804 -52.6469 
3984 110.102 -50.0203 
3985    108 -47.453 
3986 106.095 -44.8395 
3987 104.371 -42.2033 
3988 102.76 -39.4968 
3989 101.308 -36.8118 
3990 99.9564 -34.0992 
3991 98.701 -31.3795 
3992 97.3901 -28.6377 
3993 95.7689 -25.9342 
3994 94.2221 -23.1996 
3995 92.7498 -20.458 
3996 91.3092 -17.6481 
3997 89.9458 -14.8784 
3998 88.6185 -12.0872 
3999 87.3304 -9.29754 
4000 85.8119 -6.73914 
4001    144 -63.5688 
4002 138.365 -62.169 
4003 133.262 -60.5615 
4004 128.644 -58.7301 
4005 124.505 -56.7504 
4006 120.867 -54.663 
4007 117.592 -52.4773 
4008 114.641 -49.9643 
4009 111.987 -47.3839 
4010 109.905 -44.8395 
4011    108 -42.2605 
4012 106.247 -39.6072 
4013 104.623 -36.9295 
4014 103.163 -34.2564 
4015 101.792 -31.567 
4016 100.398 -28.8579 
4017 99.0739 -26.1352 
4018 97.4563 -23.4367 
4019 95.9036 -20.7222 
4020 94.4106 -17.939 
4021 92.964 -15.1448 
4022 91.6028 -12.3716 
4023 90.2703 -9.59181 
4024 88.7343 -7.04588 
4025 87.2151 -4.49498 
4026    144 -60.9256 
4027 138.812 -59.5321 
4028 134.068 -57.8943 
4029 129.735 -56.0929 
4030 125.808 -54.1663 
4031 122.322 -52.1164 
4032 119.17 -49.7229 
4033 116.301 -47.2469 
4034 113.691 -44.7195 
4035 111.629 -42.2033 
4036 109.753 -39.6072 
4037    108 -36.9774 
4038 106.364 -34.3351 
4039 104.894 -31.6798 
4040 103.429 -29.0059 
4041 102.026 -26.3109 
4042 100.687 -23.6141 
4043 99.0673 -20.9287 
